333430,미래에셋대우스팩4호,KR7333430007,01396676
357250,미래에셋맵스리츠,KR7357250000,01437292
094800,맵스리얼티1,KR7094800000,00600013
100790,미래에셋벤처투자,KR7100790005,00340096
085620,미래에셋생명,KR7085620003,00112332
006805,미래에셋증권우,KR7006801005,00111722
00680K,미래에셋증권2우B,KR700680K019,00111722
006800,미래에셋증권,KR7006800007,00111722
208890,미래엔에듀파트너,KR7208890004,00876209
049950,미래컴퍼니,KR7049950009,00447760
213090,미래테크놀로지,KR7213090004,01015726
207760,미스터블루,KR7207760000,01047840
225850,미애부,KR7225850007,00866594
002840,미원상사,KR7002840007,00121932
268280,미원에스씨,KR7268280005,01234297
107590,미원홀딩스,KR7107590002,00706715
134380,미원화학,KR7134380005,00855163
003650,미창석유,KR7003650009,00122056
059090,미코,KR7059090001,00366942
214610,미코바이오메드,KR7214610008,01049167
201490,미투온,KR7201490000,00965813
950190,미투젠,KR8344390008,01416235
214180,민앤지,KR7214180002,01013311
155900,바다로19호,KR7155900004,00910947
206640,바디텍메드,KR7206640005,01046708
018700,바른손,KR7018700005,00122205
035620,바른손이앤에이,KR7035620004,00259590
064520,바른전자,KR7064520000,00370255
053030,바이넥스,KR7053030003,00216027
301300,바이브컴퍼니,KR7301300000,00403793
064550,바이오니아,KR7064550007,00326731
314930,바이오다인,KR7314930009,01117413
208710,바이오로그디바이스,KR7208710004,01047707
142760,바이오리더스,KR7142760008,00587925
086820,바이오솔루션,KR7086820008,00560982
038460,바이오스마트,KR7038460002,00240857
281310,바이오시네틱스,KR7281310003,01186671
266470,바이오인프라생명과학,KR7266470004,01130885
216400,바이오코아,KR7216400002,00537221
086040,바이오톡스텍,KR7086040003,00447502
199290,바이오프로테크,KR7199290008,00669450
032980,바이온,KR7032980005,00232089
222160,바이옵트로,KR7222160004,01037542
043150,바텍,KR7043150002,00264255
323990,박셀바이오,KR7323990002,01335851
003610,방림,KR7003610003,00122348
267790,배럴,KR7267790004,01182240
001340,백광산업,KR7001340009,00122472
046310,백금T&A,KR7046310009,00360036
035150,백산,KR7035150002,00122551
036620,버추얼텍,KR7036620003,00261009
066410,버킷스튜디오,KR7066410002,00378220
002410,범양건영,KR7002410009,00122694
206400,베노홀딩스,KR7206400004,01043853
019010,베뉴지,KR7019010008,00267906
177350,베셀,KR7177350006,00813389
299910,베스파,KR7299910000,01259056
007210,벽산,KR7007210008,00122898
225530,보광산업,KR7225530005,00568461
250000,보라티알,KR7250000007,01124680
002760,보락,KR7002760007,00123107
003850,보령제약,KR7003850005,00123143
006910,보성파워텍,KR7006910004,00267881
000890,보해양조,KR7000890004,00123541
226340,본느,KR7226340008,01098792
206950,볼빅,KR7206950008,00756163
008470,부스타,KR7008470007,00124276
003000,부광약품,KR7003000007,00123718
001275,부국증권우,KR7001271006,00123772
001270,부국증권,KR7001270008,00123772
026940,부국철강,KR7026940007,00123781
014470,부방,KR7014470009,00243067
015350,부산가스,KR7015350002,00123912
011390,부산산업,KR7011390002,00124027
005030,부산주공,KR7005030002,00124151
338220,뷰노,KR7338220007,01344202
100120,뷰웍스,KR7100120005,00609324
337930,브랜드엑스코퍼레이션,KR7337930002,01391103
064480,브리지텍,KR7064480007,00359076
288330,브릿지바이오테라퓨틱스,KR7288330004,01227039
251630,브이원텍,KR7251630000,01027794
018290,브이티지엠피,KR7018290007,00150165
263920,블러썸엠앤씨,KR7263920001,01185566
033560,블루콤,KR7033560004,00238001
126340,비나텍,KR7126340009,00563518
121800,비덴트,KR7121800007,00693651
148140,비디아이,KR7148140007,00610490
082800,비보존 헬스케어,KR7082800004,00533191
318410,비비씨,KR7318410008,01153105
002070,비비안,KR7002070001,00107677
100220,비상교육,KR7100220003,00520887
200780,비씨월드제약,KR7200780005,00256043
141000,비아트론,KR7141000000,00610083
090460,비에이치,KR7090460007,00447609
083650,비에이치아이,KR7083650002,00409788
215050,비엔디생활건강,KR7215050006,01055317
086670,비엠티,KR7086670007,00524786
335890,비올,KR7335890000,01406618
138580,비즈니스온,KR7138580006,01014657
082920,비츠로셀,KR7082920000,00154718
054220,비츠로시스,KR7054220009,00201432
042370,비츠로테크,KR7042370007,00103644
030790,비케이탑스,KR7030790000,00273615
032850,비트컴퓨터,KR7032850000,00231707
148780,비플라이소프트,KR7148780000,00980043
238200,비피도,KR7238200000,01109070
093190,빅솔론,KR7093190007,00478900
065450,빅텍,KR7065450009,00385363
210120,빅텐츠,KR7210120002,00550082
352820,빅히트,KR7352820005,01204056
005180,빙그레,KR7005180005,00124726
072950,빛샘전자,KR7072950009,00359261
266170,뿌리깊은나무들,KR7266170000,00990396
143240,사람인에이치알,KR7143240000,00857480
003960,사조대림,KR7003960002,00109718
008040,사조동아원,KR7008040008,00137252
007160,사조산업,KR7007160005,00124799
014710,사조씨푸드,KR7014710008,00124780
006090,사조오양,KR7006090005,00141875
100090,삼강엠앤티,KR7100090000,00480367
122350,삼기,KR7122350002,00799177
014970,삼륭물산,KR7014970008,00125488
018310,삼목에스폼,KR7018310003,00125646
053700,삼보모터스,KR7053700001,00351092
009620,삼보산업,KR7009620006,00814184
023600,삼보판지,KR7023600000,00125938
111870,삼본전자,KR7111870002,00125965
001470,삼부토건,KR7001470004,00125974
006405,삼성SDI우,KR7006401004,00126362
006400,삼성SDI,KR7006400006,00126362
006660,삼성공조,KR7006660005,00126201
291230,삼성스팩2호,KR7291230001,01276901
02826K,삼성물산우B,KR702826K016,00149655
028260,삼성물산,KR7028260008,00149655
207940,삼성바이오로직스,KR7207940008,00877059
032830,삼성생명,KR7032830002,00126256
018260,삼성에스디에스,KR7018260000,00126186
028050,삼성엔지니어링,KR7028050003,00126308
009155,삼성전기우,KR7009151002,00126371
009150,삼성전기,KR7009150004,00126371
005935,삼성전자우,KR7005931001,00126380
005930,삼성전자,KR7005930003,00126380
001360,삼성제약,KR7001360007,00126414
010145,삼성중공우,KR7010141000,00126478
010140,삼성중공업,KR7010140002,00126478
016360,삼성증권,KR7016360000,00104856
068290,삼성출판사,KR7068290006,00423690
029780,삼성카드,KR7029780004,00126292
000815,삼성화재우,KR7000811000,00139214
000810,삼성화재,KR7000810002,00139214
006110,삼아알미늄,KR7006110001,00126779
009300,삼아제약,KR7009300005,00126788
145995,삼양사우,KR7145991006,00896285
145990,삼양사,KR7145990008,00896285
003230,삼양식품,KR7003230000,00126955
225190,삼양옵틱스,KR7225190008,00992543
002170,삼양통상,KR7002170009,00127042
272550,삼양패키징,KR7272550005,01060814
000075,삼양홀딩스우,KR7000071001,00126937
000070,삼양홀딩스,KR7000070003,00126937
060310,3S,KR7060310000,00378363
002810,삼영무역,KR7002810000,00127167
054540,삼영엠텍,KR7054540000,00250614
065570,삼영이엔씨,KR7065570004,00288343
005680,삼영전자,KR7005680004,00127200
003720,삼영화학,KR7003720000,00127255
023000,삼원강재,KR7023000003,00191588
004380,삼익THK,KR7004380002,00127802
002450,삼익악기,KR7002450005,00127857
032280,삼일,KR7032280000,00127909
002290,삼일기업공사,KR7002290005,00127936
004440,삼일씨엔에스,KR7004440004,00109806
000520,삼일제약,KR7000520007,00128032
009770,삼정펄프,KR7009770009,00128227
037460,삼지전자,KR7037460003,00128315
032750,삼진,KR7032750002,00923543
054090,삼진엘앤디,KR7054090006,00239514
005500,삼진제약,KR7005500004,00128412
000250,삼천당제약,KR7000250001,00128546
004690,삼천리,KR7004690004,00128555
024950,삼천리자전거,KR7024950008,00128607
038500,삼표시멘트,KR7038500005,00239639
017480,삼현철강,KR7017480005,00128926
010960,삼호개발,KR7010960003,00128980
046390,삼화네트웍스,KR7046390001,00301112
004450,삼화왕관,KR7004450003,00129235
009470,삼화전기,KR7009470006,00129271
011230,삼화전자,KR7011230000,00129280
001820,삼화콘덴서,KR7001820000,00129350
000390,삼화페인트,KR7000390005,00129387
027580,상보,KR7027580000,00129615
038540,상상인,KR7038540001,00306162
307870,상상인이안1호스팩,KR7307870006,01326792
329560,상상인이안제2호스팩,KR7329560007,01390876
101000,상상인인더스트리,KR7101000008,00618410
001290,상상인증권,KR7001290006,00112059
041650,상신브레이크,KR7041650003,00129642
091580,상신이디피,KR7091580001,00480783
263810,상신전자,KR7263810004,00760999
089980,상아프론테크,KR7089980007,00181299
042940,상지카일룸,KR7042940007,00232007
042600,새로닉스,KR7042600007,00147994
075180,새론오토모티브,KR7075180000,00305668
263540,샘코,KR7263540007,00971090
007540,샘표,KR7007540008,00130091
248170,샘표식품,KR7248170003,01167056
294630,서남,KR7294630009,00867973
038070,서린바이오,KR7038070009,00373447
006730,서부T&D,KR7006730006,00102432
079650,서산,KR7079650008,00130408
100660,서암기계공업,KR7100660000,00166528
007860,서연,KR7007860000,01072475
200880,서연이화,KR7200880003,01036446
019770,서연탑메탈,KR7019770007,00153278
017390,서울가스,KR7017390006,00130684
043710,서울리거,KR7043710003,00305570
092190,서울바이오시스,KR7092190008,00488402
046890,서울반도체,KR7046890000,00130763
004415,서울식품우,KR7004411005,00130879
004410,서울식품,KR7004410007,00130879
063170,서울옥션,KR7063170005,00410915
027040,서울전자통신,KR7027040005,00130587
018680,서울제약,KR7018680009,00131018
021050,서원,KR7021050000,00131197
093920,서원인텍,KR7093920007,00445799
189860,서전기전,KR7189860000,00869272
178320,서진시스템,KR7178320008,00838005
122690,서진오토모티브,KR7122690001,00800145
140070,서플러스글로벌,KR7140070004,00599285
011370,서한,KR7011370004,00131504
065710,서호전기,KR7065710006,00220622
008490,서흥,KR7008490005,00665135
035890,서희건설,KR7035890003,00219848
357550,석경에이티,KR7357550003,00921916
003100,선광,KR7003100005,00131896
123420,선데이토즈,KR7123420002,00815767
007610,선도전기,KR7007610009,00131939
067370,선바이오,KR7067370007,00407036
171090,선익시스템,KR7171090004,00327819
136490,선진,KR7136490000,00855093
086710,선진뷰티사이언스,KR7086710001,00132202
002820,선창산업,KR7002820009,00132211
014620,성광벤드,KR7014620009,00132318
037350,성도이엔지,KR7037350006,00216498
014915,성문전자우,KR7014911002,00132628
014910,성문전자,KR7014910004,00132628
003080,성보화학,KR7003080009,00132725
004985,성신양회우,KR7004981007,00132804
004980,성신양회,KR7004980009,00132804
011300,성안,KR7011300001,01259685
081580,성우전자,KR7081580003,00364306
045300,성우테크론,KR7045300001,00350482
015750,성우하이텍,KR7015750003,00132992
000180,성창기업지주,KR7000180000,00133335
080470,성창오토텍,KR7080470008,00486370
043260,성호전자,KR7043260009,00317210
148150,세경하이테크,KR7148150006,00913689
002420,세기상사,KR7002420008,00133618
053060,세동,KR7053060000,00133663
017510,세명전기,KR7017510009,00133751
214310,세미콘라이트,KR7214310005,00957568
004365,세방우,KR7004361002,00133812
004360,세방,KR7004360004,00133812
004490,세방전지,KR7004490009,00133858
011560,세보엠이씨,KR7011560000,00133876
001430,세아베스틸,KR7001430008,00106669
306200,세아제강,KR7306200007,01325979
003030,세아제강지주,KR7003030004,00124197
019440,세아특수강,KR7019440007,00133991
058650,세아홀딩스,KR7058650003,00377610
013000,세우글로벌,KR7013000005,00134176
100700,세운메디칼,KR7100700004,00362201
234100,세원,KR7234100006,01023266
024830,세원물산,KR7024830002,00173591
091090,세원셀론텍,KR7091090001,00585219
021820,세원정공,KR7021820006,00134316
067830,세이브존I&C,KR7067830000,00422895
033530,세종공업,KR7033530007,00134510
258830,세종메디칼,KR7258830009,00959229
036630,세종텔레콤,KR7036630002,00268002
039310,세중,KR7039310008,00264671
075580,세진중공업,KR7075580001,00415628
067770,세진티에스,KR7067770008,00406727
053450,세코닉스,KR7053450003,00351630
234340,세틀뱅크,KR7234340008,00763701
027970,세하,KR7027970003,00133706
145210,세화아이엠씨,KR7145210001,00453488
252500,세화피앤씨,KR7252500004,01169267
347000,센코,KR7347000002,01023318
308170,센트랄모텍,KR7308170000,00450010
051980,센트럴바이오,KR7051980001,00347716
012600,센트럴인사이트,KR7012600003,00151863
331920,셀레믹스,KR7331920009,01114586
049180,셀루메드,KR7049180003,00310156
299660,셀리드,KR7299660001,01235296
268600,셀리버리,KR7268600004,01182444
108860,셀바스AI,KR7108860008,00666064
208370,셀바스헬스케어,KR7208370007,01047451
258250,셀젠텍,KR7258250000,01117918
068270,셀트리온,KR7068270008,00413046
068760,셀트리온제약,KR7068760008,00541349
091990,셀트리온헬스케어,KR7091990002,00554024
290690,소룩스,KR7290690007,00605522
053110,소리바다,KR7053110003,00352718
950200,소마젠(Reg.S),KR8840150005,01442115
032680,소프트센,KR7032680001,00204226
032685,소프트센우,KR7032681009,00204226
258790,소프트캠프,KR7258790005,01182408
066910,손오공,KR7066910001,00306870
043100,솔고바이오,KR7043100007,00220109
33637K,솔루스첨단소재1우,KR733637K010,01412822
33637L,솔루스첨단소재2우B,KR733637K028,01412822
336370,솔루스첨단소재,KR7336370002,01412822
154040,솔루에타,KR7154040000,00624518
248070,솔루엠,KR7248070005,01159233
035610,솔본,KR7035610005,00249982
357780,솔브레인,KR7357780006,01489648
036830,솔브레인홀딩스,KR7036830008,00247975
304100,솔트룩스,KR7304100001,01050738
004430,송원산업,KR7004430005,00134963
086980,쇼박스,KR7086980000,00303794
050960,수산아이앤티,KR7050960004,00577016
017550,수산중공업,KR7017550005,00135111
084180,수성,KR7084180009,00243979
253840,수젠텍,KR7253840003,01063954
058530,슈펙스비앤피,KR7058530007,00353018
236200,슈프리마,KR7236200002,01124653
317770,슈프리마아이디,KR7317770006,01231786
094840,슈프리마에이치큐,KR7094840006,00599957
192440,슈피겐코리아,KR7192440006,00917861
099440,스맥,KR7099440000,00580056
033790,스카이문스테크놀로지,KR7033790007,00276083
159910,스킨앤스킨,KR7159910009,00896753
158310,스타모빌리티,KR7158310003,00923899
115570,스타플렉스,KR7115570004,00405959
258540,스템랩,KR7258540004,01109122
204630,스튜디오산타클로스,KR7204630008,01046203
253450,스튜디오드래곤,KR7253450001,01168684
013810,스페코,KR7013810007,00136165
039670,스포츠서울,KR7039670005,00298687
049830,승일,KR7049830003,00135467
020710,시공테크,KR7020710000,00170026
033170,시그네틱스,KR7033170002,00158219
260870,시그넷이브이,KR7260870001,01188730
048870,시너지이노베이션,KR7048870000,00475985
025320,시노펙스,KR7025320003,00203023
134790,시디즈,KR7134790005,00852087
269620,시스웍,KR7269620001,01188378
131090,시큐브,KR7131090003,00402110
232830,시큐센,KR7232830000,01113499
139050,시티랩스,KR7139050009,00656021
016590,신대양제지,KR7016590002,00135777
290520,신도기연,KR7290520006,00961570
029530,신도리코,KR7029530003,00135795
004970,신라교역,KR7004970000,00135962
001000,신라섬유,KR7001000009,00135999
025870,신라에스지,KR7025870007,00136004
215600,신라젠,KR7215600008,00919966
065350,신성델타테크,KR7065350001,00136226
011930,신성이엔지,KR7011930005,00136271
005390,신성통상,KR7005390000,00136341
034300,신세계건설,KR7034300004,00217947
004170,신세계,KR7004170007,00136378
035510,신세계 I&C,KR7035510007,00219486
031430,신세계인터내셔날,KR7031430002,00234412
031440,신세계푸드,KR7031440001,00274933
006880,신송홀딩스,KR7006880009,00136402
002800,신신제약,KR7002800001,00136448
005800,신영와코루,KR7005800008,00136624
001725,신영증권우,KR7001721000,00136721
001720,신영증권,KR7001720002,00136721
323280,신영스팩5호,KR7323280008,01366000
344050,신영스팩6호,KR7344050000,01419986
009275,신원우,KR7009271008,01471959
009270,신원,KR7009270000,01471959
017000,신원종합개발,KR7017000001,00136925
002700,신일전자,KR7002700003,00173698
012790,신일제약,KR7012790002,00137058
138070,신진에스엠,KR7138070008,00577380
226330,신테카바이오,KR7226330009,01344336
019175,신풍제약우,KR7019171008,00137359
019170,신풍제약,KR7019170000,00137359
002870,신풍제지,KR7002870004,00137368
055550,신한지주,KR7055550008,00382199
293940,신한알파리츠,KR7293940003,01276594
333050,신한제6호스팩,KR7333050003,01407158
366330,신한제7호스팩,KR7366330009,01514528
001770,신화실업,KR7001770007,00137809
056700,신화인터텍,KR7056700008,00228350
187270,신화콘텍,KR7187270004,00925189
004080,신흥,KR7004080008,00173786
243840,신흥에스이씨,KR7243840006,00807379
108320,실리콘웍스,KR7108320003,00525934
222800,심텍,KR7222800005,01095722
036710,심텍홀딩스,KR7036710002,00152127
160980,싸이맥스,KR7160980009,00659161
356890,싸이버원,KR7356890004,01293953
217330,싸이토젠,KR7217330000,01046391
102280,쌍방울,KR7102280005,00681142
003410,쌍용C&E,KR7003410008,00138224
003620,쌍용차,KR7003620002,00138242
010280,쌍용정보통신,KR7010280006,00138303
004770,써니전자,KR7004770004,00138057
217320,썬테크,KR7217320001,01471047
208640,썸에이지,KR7208640003,01049422
222420,쎄노텍,KR7222420002,01091054
037760,쎄니트,KR7037760006,00239596
136510,쎄미시스코,KR7136510005,00763358
099320,쎄트렉아이,KR7099320004,00449254
015540,쎌마테라퓨틱스,KR7015540008,00108065
049960,쎌바이오텍,KR7049960008,00357430
050890,쏠리드,KR7050890003,00620239
066790,씨씨에스,KR7066790007,00249441
222080,씨아이에스,KR7222080004,01077540
004920,씨아이테크,KR7004920005,00127158
236030,씨알푸드,KR7236030003,01085187
103660,씨앗,KR7103660007,00762377
245450,씨앤에스링크,KR7245450002,01116380
023460,CNH,KR7023460009,00149266
264660,씨앤지하이테크,KR7264660002,00605328
352700,씨앤투스성진,KR7352700009,00875237
065770,CS,KR7065770000,00303703
297090,씨에스베어링,KR7297090003,00765462
083660,CSA 코스믹,KR7083660001,00406037
112610,씨에스윈드,KR7112610001,00670340
286000,씨엔티드림,KR7286000005,01114559
115530,씨엔플러스,KR7115530008,00660033
225330,씨엠에스에듀,KR7225330000,00914040
056000,COWON,KR7056000003,00361266
115480,씨유메디칼,KR7115480006,00681249
189330,씨이랩,KR7189330004,00991298
000120,CJ대한통운,KR7000120006,00113410
079160,CJ CGV,KR7079160008,00303873
035760,CJ ENM,KR7035760008,00265324
097955,CJ제일제당 우,KR7097951008,00635134
097950,CJ제일제당,KR7097950000,00635134
051500,CJ프레시웨이,KR7051500007,00127954
096530,씨젠,KR7096530001,00788773
900120,씨케이에이치,KYG2114A1094,00800084
101240,씨큐브,KR7101240000,00520610
060590,씨티씨바이오,KR7060590007,00362292
260930,씨티케이코스메틱스,KR7260930003,01144028
013990,아가방컴퍼니,KR7013990007,00138446
123860,아나패스,KR7123860009,00761952
025980,아난티,KR7025980004,00161781
008700,아남전자,KR7008700007,00138516
050320,아래스,KR7050320001,00245898
058220,아리온,KR7058220005,00441128
125210,아모그린텍,KR7125210005,00611912
002795,아모레G우,KR7002791002,00154462
00279K,아모레G3우(전환),KR700279K010,00154462
002790,아모레G,KR7002790004,00154462
090435,아모레퍼시픽우,KR7090431008,00583424
090430,아모레퍼시픽,KR7090430000,00583424
052710,아모텍,KR7052710001,00298447
074430,아미노로직스,KR7074430000,00466428
092040,아미코젠,KR7092040005,00545734
083930,아바코,KR7083930008,00442145
149950,아바텍,KR7149950008,00442048
036010,아비코전자,KR7036010007,00138598
002030,아세아,KR7002030005,00138701
183190,아세아시멘트,KR7183190008,00990165
002310,아세아제지,KR7002310001,00138729
050860,아세아텍,KR7050860006,00138747
246720,아스타,KR7246720007,01157235
067390,아스트,KR7067390005,00409681
127710,아시아경제,KR7127710002,00665676
267850,아시아나IDT,KR7267850006,00458234
020560,아시아나항공,KR7020560009,00138792
227610,아우딘퓨쳐스,KR7227610003,01080687
143160,아이디스,KR7143160000,01460625
054800,아이디스홀딩스,KR7054800008,00359580
332370,아이디피,KR7332370006,01213586
122900,아이마켓코리아,KR7122900004,00360142
339950,아이비김영,KR7339950008,01414422
335870,IBKS제12호스팩,KR7335870002,01405585
351340,IBKS제13호스팩,KR7351340005,01440481
351320,IBKS제14호스팩,KR7351320007,01440153
373200,IBKS제15호스팩,KR7373200005,01514698
099190,아이센스,KR7099190001,00550994
289010,아이스크림에듀,KR7289010001,00983934
214430,아이쓰리시스템,KR7214430001,00612489
040910,아이씨디,KR7040910002,00298377
068940,아이씨케이,KR7068940006,00308896
052860,아이앤씨,KR7052860004,01296394
010780,아이에스동서,KR7010780005,00115977
095340,ISC,KR7095340006,00572905
069920,아이에스이커머스,KR7069920007,00426068
038880,아이에이,KR7038880001,00252269
123010,아이에이네트웍스,KR7123010001,00615723
307180,아이엘사이언스,KR7307180000,01326279
101390,아이엠,KR7101390003,00939137
052220,iMBC,KR7052220001,00370006
090740,아이엠이연이,KR7090740002,00495554
226350,아이엠텍,KR7226350007,01075302
078860,아이오케이,KR7078860004,00543204
114810,아이원스,KR7114810005,00625942
031310,아이즈비전,KR7031310006,00200910
185490,아이진,KR7185490000,00945457
059100,아이컴포넌트,KR7059100008,00407285
149010,아이케이세미콘,KR7149010001,00861100
262840,아이퀘스트,KR7262840002,01146822
175250,아이큐어,KR7175250000,00554352
052460,아이크래프트,KR7052460003,00405719
119830,아이텍,KR7119830008,00626011
052770,아이톡시,KR7052770005,00346911
124500,아이티센,KR7124500000,00620868
099520,ITX-AI,KR7099520009,00627029
084850,아이티엠반도체,KR7084850007,00579980
223220,아이피몬스터,KR7223220005,01060735
027360,아주IB투자,KR7027360007,00156895
032080,아즈텍WB,KR7032080004,00201131
013310,아진산업,KR7013310008,00139083
059120,아진엑스텍,KR7059120006,00404288
158430,아톤,KR7158430009,00595182
149300,아퓨어스,KR7149300006,00578130
067160,아프리카TV,KR7067160002,00399694
001540,안국약품,KR7001540004,00139205
053800,안랩,KR7053800009,00298270
251280,안지오랩,KR7251280004,01115044
065660,안트로젠,KR7065660003,00631837
297570,알로이스,KR7297570004,01309795
001780,알루코,KR7001780006,00117027
260660,알리코제약,KR7260660006,00447007
131370,알서포트,KR7131370009,00838962
140670,알에스오토메이션,KR7140670001,00858124
096610,알에프세미,KR7096610001,00516246
218410,RFHIC,KR7218410009,01078178
061040,알에프텍,KR7061040002,00309831
148250,알엔투테크놀로지,KR7148250004,00915508
347860,알체라,KR7347860009,01405451
196170,알테오젠,KR7196170005,00989619
123750,알톤스포츠,KR7123750002,00821607
085810,알티캐스트,KR7085810000,00364254
117670,알파홀딩스,KR7117670000,00605124
291650,압타머사이언스,KR7291650000,01265251
293780,압타바이오,KR7293780003,01251595
267810,앙츠,KR7267810000,01187865
018250,애경산업,KR7018250001,00139454
161000,애경유화,KR7161000005,00936787
196300,애니젠,KR7196300008,00808086
310200,애니플러스,KR7310200001,01335578
179530,애드바이오텍,KR7179530001,01022902
205500,액션스퀘어,KR7205500002,01042429
052790,액토즈소프트,KR7052790003,00348034
131400,액트,KR7131400004,00533924
290740,액트로,KR7290740000,01141942
238090,앤디포스,KR7238090005,00942131
092600,앤씨앤,KR7092600006,00537337
129890,앱코,KR7129890000,01207716
174900,앱클론,KR7174900001,00991191
255440,야스,KR7255440000,00875307
030960,양지사,KR7030960009,00139685
102120,어보브반도체,KR7102120003,00591441
238120,얼라인드,KR7238120000,01073678
224810,엄지하우스,KR7224810002,00607797
019990,에너토크,KR7019990001,00169215
011090,에넥스,KR7011090008,00139764
041440,에버다임,KR7041440009,00228536
270660,에브리봇,KR7270660004,01201590
038680,에스넷,KR7038680005,00264635
217480,에스디생명공학,KR7217480003,01099667
121890,에스디시스템,KR7121890008,00604815
099220,SDN,KR7099220006,00574611
097780,에스맥,KR7097780001,00562360
289080,SV인베스트먼트,KR7289080004,00599151
019550,SBI인베스트먼트,KR7019550003,00156910
034120,SBS,KR7034120006,00130772
046140,SBS콘텐츠허브,KR7046140000,00280688
042110,에스씨디,KR7042110007,00171867
036120,SCI평가정보,KR7036120004,00260745
298060,에스씨엠생명과학,KR7298060005,01110474
065420,에스아이리소스,KR7065420002,00120906
270210,에스알바이오텍,KR7270210008,01187458
103230,에스앤더블류,KR7103230009,00137012
260970,에스앤디,KR7260970009,00560849
900080,에스앤씨엔진그룹,HK0000055043,00786331
101490,에스앤에스텍,KR7101490001,00411048
950180,SNK,KR8392100002,01338724
095910,에스에너지,KR7095910006,00585538
275630,에스에스알,KR7275630002,01250374
031330,에스에이엠티,KR7031330004,00128661
060540,에스에이티,KR7060540002,00379229
056190,에스에프에이,KR7056190002,00358271
036540,SFA반도체,KR7036540003,00301246
080000,에스엔유,KR7080000003,00455981
091340,S&K폴리텍,KR7091340000,00580667
005850,에스엘,KR7005850003,01174214
246250,에스엘에스바이오,KR7246250005,01112700
063440,SM Life Design,KR7063440002,00367604
299670,에스엠비나,KR7299670000,01203507
041510,에스엠,KR7041510009,00260930
048550,SM C&C,KR7048550008,00185046
007820,에스엠코어,KR7007820004,00137915
109610,에스와이,KR7109610006,01460397
012750,에스원,KR7012750006,00158501
306040,에스제이그룹,KR7306040007,01222432
080440,에스제이케이,KR7080440001,00366793
217910,에스제이켐,KR7217910009,01139497
004060,SG세계물산,KR7004060000,00133511
016250,SGC이테크건설,KR7016250003,00141246
049470,SGA,KR7049470008,00351579
184230,SGA솔루션즈,KR7184230001,00988364
224880,SGA클라우드서비스,KR7224880005,01137897
040610,SG&G,KR7040610008,00264714
255220,SG,KR7255220006,00963976
001380,SG충방,KR7001380005,00152039
036490,SK머티리얼즈,KR7036490001,00110051
006125,SK디스커버리우,KR7006121008,00131832
006120,SK디스커버리,KR7006120000,00131832
068400,SK렌터카,KR7068400001,00201450
302440,SK바이오사이언스,KR7302440003,01319899
326030,SK바이오팜,KR7326030004,00878696
224020,에스케이씨에스,KR7224020008,00878517
307070,SK4호스팩,KR7307070003,01336285
337450,SK5호스팩,KR7337450001,01414361
340350,SK6호스팩,KR7340350008,01414936
000660,SK하이닉스,KR7000660001,00164779
096630,에스코넥,KR7096630009,00573269
069510,에스텍,KR7069510006,00306719
041910,에스텍파마,KR7041910001,00463342
234300,에스트래픽,KR7234300002,01014055
039440,에스티아이,KR7039440003,00526605
098660,에스티오,KR7098660004,00612188
052020,에스티큐브,KR7052020005,00273110
237690,에스티팜,KR7237690003,00871833
050760,에스폴리텍,KR7050760008,00340272
288620,에스퓨얼셀,KR7288620008,01257872
317830,에스피시스템스,KR7317830008,00624749
058610,에스피지,KR7058610007,00220686
043340,에쎈테크,KR7043340009,00203209
023960,에쓰씨엔지니어링,KR7023960008,00121969
298690,에어부산,KR7298690009,00651901
054630,에이디칩스,KR7054630009,00356927
200710,에이디테크놀로지,KR7200710002,00657002
096690,에이루트,KR7096690003,00608839
078520,에이블씨엔씨,KR7078520004,00400857
298380,에이비엘바이오,KR7298380007,01256864
203400,에이비온,KR7203400007,00977377
195990,에이비프로바이오,KR7195990007,00620558
003800,에이스침대,KR7003800000,00140052
322190,에이스캠퍼,KR7322190000,01412938
088800,에이스테크,KR7088800008,01454235
241840,에이스토리,KR7241840008,00975290
138360,에이씨티,KR7138360003,00808068
039230,에이아이비트,KR7039230008,00295370
312610,에이에프더블류,KR7312610009,01223219
015260,에이엔피,KR7015260003,01361801
234070,에이원알폼,KR7234070001,00614089
140910,에이리츠,KR7140910001,00860730
102210,에이치디,KR7102210002,00299358
039570,HDC아이콘트롤스,KR7039570007,00350312
089470,HDC현대EP,KR7089470009,00357935
078150,HB테크놀러지,KR7078150000,00255275
072990,에이치시티,KR7072990005,00527464
036640,HRS,KR7036640001,00230911
082740,HSD엔진,KR7082740002,00361008
044990,에이치엔에스하이텍,KR7044990000,00311216
176440,에이치엔티,KR7176440006,00872452
028300,에이치엘비,KR7028300002,00199252
067630,에이치엘비생명과학,KR7067630004,00365590
047920,에이치엘비제약,KR7047920004,00336817
043220,에이치엘비파워,KR7043220003,00317487
239610,에이치엘사이언스,KR7239610009,01011438
353070,에이치엠씨제4호스팩,KR7353070006,01447217
353060,에이치엠씨제5호스팩,KR7353060007,01447244
011200,HMM,KR7011200003,00164645
044780,에이치케이,KR7044780005,00235183
071670,에이테크솔루션,KR7071670004,00384887
045660,에이텍,KR7045660008,00256502
224110,에이텍티앤,KR7224110007,01099861
230980,에이트원,KR7230980005,01110076
021080,에이티넘인베스트,KR7021080007,00161462
089530,에이티세미콘,KR7089530000,00458562
